"2048"	0.2143
"2049"	0.1429
"2050"	0.0769
"2051"	0.2857
"2052"	0.2000
"2053"	0.6667
"2054"	0.0769
"2055"	0.0909
"2056"	0.0769
"2057"	0.1429
"2060"	0.0769
"2079"	0.3333
"2080"	0.6667
"2081"	0.3333
"2083"	0.3000
"2147"	0.0714
"2148"	0.0714
"2149"	0.0714
"2150"	0.1538
"2153"	0.1429
"2154"	0.6154
"2155"	0.0769
"2156"	0.3333
"2157"	0.6667
"2158"	0.2857
"2159"	0.3333
"2160"	0.3333
"2161"	0.1429
"2162"	0.0769
"2167"	0.0833
"2182"	0.1333
"2184"	0.2222
"2185"	0.3333
"2186"	0.1333
"2187"	0.2727
"2252"	0.0714
"2253"	0.0714
"2254"	0.0714
"2257"	0.3077
"2258"	0.5714
"2259"	0.3077
"2260"	0.0833
"2261"	0.3333
"2262"	0.3333
"2263"	0.3333
"2264"	0.1429
"2265"	0.0769
"2266"	0.0769
"2270"	0.0769
"2273"	0.2222
"2284"	0.3333
"2285"	0.3333
"2286"	0.1333
"2288"	0.2727
"2289"	0.2857
"2290"	0.0769
"2291"	0.2500
"2354"	0.1429
"2356"	0.1429
"2357"	0.1429
"2358"	0.0714
"2359"	0.0667
"2360"	0.2000
"2361"	0.3077
"2362"	0.3571
"2363"	0.2500
"2364"	0.3333
"2365"	0.3333
"2366"	0.3333
"2368"	0.3333
"2369"	0.1429
"2370"	0.3077
"2371"	0.3077
"2372"	0.3077
"2373"	0.0769
"2388"	0.1429
"2389"	0.0909
"2390"	0.0909
"2391"	0.2500
"2392"	0.6667
"2393"	0.2857
"2394"	0.0909
"2458"	0.0714
"2460"	0.0714
"2461"	0.1429
"2462"	0.0667
"2463"	0.1429
"2464"	0.3571
"2465"	0.3077
"2466"	0.3077
"2467"	0.5714
"2468"	0.3333
"2469"	0.0667
"2470"	0.4667
"2471"	0.6667
"2472"	0.0833
"2473"	0.0769
"2474"	0.1333
"2475"	0.0769
"2476"	0.3000
"2479"	0.4000
"2480"	0.2857
"2482"	0.1111
"2484"	0.5556
"2493"	0.3333
"2497"	0.3077
"2498"	0.2857
"2499"	0.3077
"2565"	0.1429
"2566"	0.1429
"2567"	0.1429
"2568"	0.3571
"2569"	0.3571
"2570"	0.3571
"2571"	0.3077
"2572"	0.5714
"2573"	0.0833
"2574"	0.3333
"2575"	0.0769
"2576"	0.1429
"2577"	0.0769
"2578"	0.2000
"2579"	0.0909
"2580"	0.2500
"2581"	0.2222
"2582"	0.2857
"2583"	0.0769
"2585"	0.2222
"2586"	0.2857
"2588"	0.2857
"2590"	0.2222
"2594"	0.2857
"2600"	0.6667
"2602"	0.2857
"2607"	0.2222
"2668"	0.0714
"2669"	0.0714
"2670"	0.1429
"2672"	0.1429
"2673"	0.1429
"2674"	0.3077
"2675"	0.3077
"2676"	0.3333
"2677"	0.3077
"2678"	0.1429
"2679"	0.0769
"2680"	0.1429
"2681"	0.1429
"2682"	0.0909
"2684"	0.3077
"2685"	0.2857
"2687"	0.0833
"2688"	0.2857
"2692"	0.2727
"2695"	0.2500
"2696"	0.2727
"2703"	0.2857
"2704"	0.6667
"2772"	0.0714
"2773"	0.1429
"2774"	0.0714
"2775"	0.0769
"2777"	0.0769
"2778"	0.3077
"2779"	0.3077
"2781"	0.3333
"2782"	0.3077
"2783"	0.0769
"2784"	0.1429
"2785"	0.1429
"2786"	0.4000
"2787"	0.1000
"2788"	0.3077
"2789"	0.0833
"2790"	0.0769
"2791"	0.1111
"2792"	0.5714
"2793"	0.1429
"2794"	0.1333
"2795"	0.2857
"2796"	0.2857
"2797"	0.1000
"2798"	0.2857
"2800"	0.2857
"2801"	0.3000
"2802"	0.3000
"2803"	0.3000
"2807"	0.4000
"2808"	0.3333
"2873"	0.0714
"2878"	0.1429
"2882"	0.3077
"2883"	0.3571
"2885"	0.3333
"2886"	0.0769
"2887"	0.0909
"2888"	0.0769
"2889"	0.2000
"2890"	0.2000
"2891"	0.1333
"2892"	0.0769
"2893"	0.1429
"2894"	0.0769
"2895"	0.1429
"2896"	0.1429
"2898"	0.1429
"2899"	0.2500
"2900"	0.3333
"2901"	0.1429
"2902"	0.2857
"2903"	0.5714
"2906"	0.2857
"2907"	0.2500
"2910"	0.6667
"2911"	0.3333
"2984"	0.1429
"2985"	0.1429
"2986"	0.1429
"2987"	0.0769
"2988"	0.3571
"2989"	0.3077
"2990"	0.6000
"2991"	0.4000
"2992"	0.1429
"2993"	0.1429
"2994"	0.2000
"2995"	0.2000
"2996"	0.2000
"2997"	0.1333
"2998"	0.1333
"2999"	0.0909
"3000"	0.0769
"3001"	0.1429
"3002"	0.2857
"3004"	0.2222
"3005"	0.3333
"3006"	0.2500
"3007"	0.2500
"3009"	0.2222
"3010"	0.3077
"3011"	0.3077
"3091"	0.0714
"3092"	0.0769
"3093"	0.1429
"3094"	0.1538
"3095"	0.2857
"3096"	0.3333
"3097"	0.1429
"3098"	0.3077
"3099"	0.0769
"3100"	0.1429
"3101"	0.1429
"3102"	0.2000
"3103"	0.1333
"3104"	0.3333
"3105"	0.1429
"3106"	0.6667
"3107"	0.3333
"3108"	0.3077
"3109"	0.6667
"3110"	0.6667
"3111"	0.2667
"3112"	0.2000
"3113"	0.3333
"3114"	0.5000
"3116"	0.2500
"3117"	0.0909
"3197"	0.0714
"3198"	0.0714
"3199"	0.2143
"3200"	0.1429
"3201"	0.1429
"3202"	0.3077
"3203"	0.1429
"3204"	0.1429
"3205"	0.1429
"3206"	0.0769
"3207"	0.0769
"3208"	0.1429
"3209"	0.1429
"3210"	0.1429
"3211"	0.1429
"3212"	0.3333
"3213"	0.3333
"3214"	0.6667
"3215"	0.3333
"3216"	0.3077
"3217"	0.1000
"3218"	0.0833
"3219"	0.3333
"3220"	0.2857
"3221"	0.3000
"3222"	0.2857
"3223"	0.3333
"3225"	0.3000
"3226"	0.2500
"3227"	0.2857
"3229"	0.6000
"3234"	0.3000
"3235"	0.2500
"3303"	0.0714
"3304"	0.0714
"3305"	0.0769
"3306"	0.2143
"3307"	0.1538
"3308"	0.2857
"3309"	0.1429
"3310"	0.1429
"3311"	0.0769
"3312"	0.1429
"3313"	0.1429
"3314"	0.1429
"3315"	0.1429
"3316"	0.3333
"3317"	0.1333
"3318"	0.6667
"3319"	0.3077
"3320"	0.6667
"3321"	0.6667
"3322"	0.6667
"3323"	0.4000
"3324"	0.3333
"3325"	0.3333
"3326"	0.2857
"3327"	0.3077
"3328"	0.3077
"3330"	0.2857
"3331"	0.3333
"3333"	0.2857
"3334"	0.6667
"3338"	0.2727
"3407"	0.1333
"3408"	0.1429
"3409"	0.0714
"3410"	0.0667
"3412"	0.1429
"3413"	0.1429
"3414"	0.2857
"3415"	0.3077
"3416"	0.0769
"3417"	0.1429
"3418"	0.0769
"3419"	0.1429
"3420"	0.1429
"3421"	0.1429
"3423"	0.2000
"3424"	0.2000
"3425"	0.1429
"3426"	0.5714
"3427"	0.6667
"3428"	0.4000
"3429"	0.3077
"3430"	0.3333
"3431"	0.4000
"3432"	0.2857
"3433"	0.3000
"3434"	0.2857
"3435"	0.2500
"3436"	0.3077
"3437"	0.2500
"3438"	0.2727
"3439"	0.3333
"3441"	0.2857
"3512"	0.0714
"3514"	0.1429
"3515"	0.1429
"3516"	0.1333
"3518"	0.1538
"3519"	0.1429
"3520"	0.1538
"3521"	0.2857
"3522"	0.1333
"3523"	0.1429
"3524"	0.1429
"3525"	0.1429
"3526"	0.3333
"3527"	0.4000
"3530"	0.1429
"3531"	0.3333
"3532"	0.6667
"3534"	0.3333
"3535"	0.2000
"3536"	0.3333
"3537"	0.1333
"3538"	0.1333
"3542"	0.1429
"3543"	0.2857
"3545"	0.2727
"3549"	0.2222
"3550"	0.2222
"3616"	0.0714
"3617"	0.0714
"3618"	0.0714
"3619"	0.0714
"3621"	0.1429
"3622"	0.0714
"3623"	0.0714
"3624"	0.2000
"3625"	0.1429
"3626"	0.2857
"3627"	0.3333
"3628"	0.1429
"3629"	0.1429
"3630"	0.2857
"3636"	0.4000
"3637"	0.0667
"3638"	0.5714
"3639"	0.2667
"3640"	0.3077
"3641"	0.2000
"3642"	0.3333
"3643"	0.1429
"3644"	0.2000
"3647"	0.3000
"3651"	0.2727
"3653"	0.2222
"3656"	0.3333
"3720"	0.0714
"3721"	0.0714
"3722"	0.0714
"3723"	0.0714
"3724"	0.0714
"3725"	0.0714
"3726"	0.0714
"3727"	0.0714
"3728"	0.1429
"3729"	0.2143
"3730"	0.3333
"3731"	0.1429
"3732"	0.2857
"3733"	0.4000
"3736"	0.2000
"3742"	0.4000
"3744"	0.4000
"3745"	0.0769
"3746"	0.2000
"3747"	0.2000
"3748"	0.1333
"3751"	0.5833
"3752"	0.3077
"3755"	0.3000
"3758"	0.2222
"3764"	0.2500
"3825"	0.0714
"3826"	0.0714
"3827"	0.0714
"3828"	0.0714
"3829"	0.0714
"3830"	0.0714
"3831"	0.1333
"3832"	0.1333
"3834"	0.2000
"3836"	0.2000
"3841"	0.6667
"3842"	0.6667
"3849"	0.1429
"3850"	0.2000
"3852"	0.3333
"3853"	0.3333
"3854"	0.3000
"3855"	0.2727
"3861"	0.3000
"3932"	0.0714
"3934"	0.0714
"3935"	0.0714
"3936"	0.0714
"3942"	0.4667
"3949"	0.6667
"3953"	0.2000
"3954"	0.1429
"3955"	0.0769
"3956"	0.0769
"3958"	0.0769
"3959"	0.2500
"3960"	0.0909
"4038"	0.0714
"4039"	0.0714
"4040"	0.0714
"4041"	0.0667
"4054"	0.2000
"4055"	0.2000
"4056"	0.2000
"4057"	0.1333
"4058"	0.1333
"4059"	0.2000
"4060"	0.4000
"4061"	0.1429
"4062"	0.1429
"4063"	0.3077
"4064"	0.3077
"4065"	0.1429
"4066"	0.0833
"4067"	0.2500
"4068"	0.3000
"4069"	0.1429
"4143"	0.0714
"4144"	0.0714
"4145"	0.0714
"4147"	0.2000
"4157"	0.1333
"4158"	0.2000
"4159"	0.1333
"4160"	0.1429
"4161"	0.2000
"4162"	0.1333
"4163"	0.2000
"4164"	0.3333
"4165"	0.2857
"4166"	0.3077
"4167"	0.1429
"4169"	0.2222
"4170"	0.2857
"4171"	0.1111
"4179"	0.2222
"4247"	0.0714
"4248"	0.0714
"4249"	0.0714
"4251"	0.0667
"4252"	0.1333
"4253"	0.1333
"4257"	0.2000
"4260"	0.4000
"4261"	0.2000
"4263"	0.2000
"4264"	0.3333
"4265"	0.3333
"4266"	0.1333
"4267"	0.1429
"4268"	0.2000
"4269"	0.1429
"4270"	0.2857
"4271"	0.1429
"4272"	0.0833
"4273"	0.2857
"4351"	0.0714
"4352"	0.0667
"4355"	0.1429
"4356"	0.0667
"4360"	0.0667
"4363"	0.1333
"4364"	0.3333
"4365"	0.3333
"4366"	0.4000
"4367"	0.2000
"4368"	0.1429
"4369"	0.1429
"4370"	0.1333
"4371"	0.1429
"4372"	0.1429
"4373"	0.0769
"4374"	0.2727
"4375"	0.1429
"4376"	0.0769
"4381"	0.1429
"4457"	0.0714
"4459"	0.1429
"4460"	0.1429
"4464"	0.0667
"4465"	0.2000
"4466"	0.3333
"4467"	0.1429
"4468"	0.2000
"4469"	0.1333
"4470"	0.2000
"4471"	0.2000
"4472"	0.1333
"4473"	0.1333
"4474"	0.0833
"4475"	0.1429
"4476"	0.1429
"4477"	0.0769
"4478"	0.3077
"4479"	0.0769
"4480"	0.0833
"4482"	0.1000
"4483"	0.1429
"4484"	0.1429
"4486"	0.1000
"4562"	0.1429
"4564"	0.1429
"4568"	0.2000
"4569"	0.1429
"4570"	0.1429
"4571"	0.1429
"4572"	0.3077
"4573"	0.1333
"4574"	0.1333
"4575"	0.1429
"4576"	0.1429
"4577"	0.1429
"4578"	0.0769
"4579"	0.0769
"4580"	0.0909
"4581"	0.1429
"4582"	0.2727
"4590"	0.1667
"4660"	0.1000
"4666"	0.0714
"4667"	0.1429
"4668"	0.0667
"4672"	0.2857
"4673"	0.1429
"4674"	0.1429
"4675"	0.1429
"4676"	0.2727
"4677"	0.2727
"4678"	0.0769
"4679"	0.0769
"4680"	0.1429
"4681"	0.1000
"4682"	0.0769
"4683"	0.2727
"4684"	0.0909
"4687"	0.2500
"4688"	0.0909
"4769"	0.1429
"4773"	0.0667
"4774"	0.2000
"4776"	0.2500
"4777"	0.1429
"4778"	0.1429
"4779"	0.1429
"4780"	0.1429
"4781"	0.0769
"4782"	0.1429
"4783"	0.0769
"4785"	0.3000
"4787"	0.2727
"4789"	0.2000
"4799"	0.2500
"4805"	0.3333
"4875"	0.1429
"4876"	0.0667
"4877"	0.0667
"4878"	0.1429
"4879"	0.1333
"4880"	0.0769
"4881"	0.0833
"4882"	0.0833
"4883"	0.0833
"4885"	0.0833
"4888"	0.1667
"4889"	0.0909
"4890"	0.0909
"4892"	0.2500
"4977"	0.0769
"4980"	0.1429
"4982"	0.0667
"4983"	0.2857
"4984"	0.0833
"4985"	0.0833
"4986"	0.0833
"4987"	0.1429
"4990"	0.0769
"4991"	0.1429
"4994"	0.3000
"5011"	0.3333
"5079"	0.0714
"5084"	0.1429
"5087"	0.2000
"5088"	0.0909
"5089"	0.0833
"5090"	0.1429
"5091"	0.0833
"5092"	0.0769
"5093"	0.1000
"5094"	0.0833
"5095"	0.0909
"5096"	0.1429
"5098"	0.2857
"5101"	0.2222
"5111"	0.3333
"5112"	0.3333
"5114"	0.3333
"5183"	0.0714
"5185"	0.1000
"5186"	0.0714
"5187"	0.0714
"5188"	0.1429
"5190"	0.1333
"5191"	0.0833
"5192"	0.2727
"5193"	0.0769
"5194"	0.1429
"5195"	0.1429
"5196"	0.1429
"5197"	0.0833
"5200"	0.2857
"5203"	0.1667
"5205"	0.2000
"5213"	0.3333
"5214"	0.6667
"5216"	0.3333
"5237"	0.2222
"5285"	0.0909
"5287"	0.1429
"5288"	0.1333
"5289"	0.1333
"5291"	0.0667
"5292"	0.2000
"5293"	0.1429
"5294"	0.1429
"5295"	0.2857
"5296"	0.1429
"5297"	0.2500
"5298"	0.1111
"5299"	0.0909
"5300"	0.0833
"5301"	0.0833
"5315"	0.3333
"5316"	0.3333
"5317"	0.2727
"5323"	0.3333
"5324"	0.2727
"5388"	0.1429
"5392"	0.0714
"5394"	0.1538
"5395"	0.2857
"5396"	0.1429
"5397"	0.4667
"5398"	0.3333
"5399"	0.3333
"5400"	0.3000
"5401"	0.3000
"5402"	0.0909
"5405"	0.3000
"5406"	0.2222
"5420"	0.3000
"5425"	0.3333
"5440"	0.2727
"5487"	0.0714
"5488"	0.0909
"5492"	0.1429
"5494"	0.1429
"5496"	0.2857
"5498"	0.3333
"5499"	0.4000
"5500"	0.6667
"5501"	0.3333
"5502"	0.3333
"5503"	0.1429
"5505"	0.2857
"5506"	0.0833
"5507"	0.0833
"5523"	0.3333
"5531"	0.3333
"5541"	0.2222
"5542"	0.2500
"5592"	0.0667
"5593"	0.0714
"5594"	0.0714
"5595"	0.0667
"5596"	0.0667
"5597"	0.0769
"5599"	0.4000
"5601"	0.1429
"5602"	0.1333
"5603"	0.2500
"5604"	0.2500
"5605"	0.3077
"5606"	0.5833
"5607"	0.1429
"5608"	0.2857
"5610"	0.2500
"5613"	0.2222
"5618"	0.2222
"5631"	0.3333
"5639"	0.3000
"5694"	0.0714
"5696"	0.1429
"5697"	0.0909
"5699"	0.0833
"5702"	0.0667
"5703"	0.0769
"5704"	0.2500
"5705"	0.2857
"5706"	0.0667
"5707"	0.5833
"5708"	0.5833
"5709"	0.2857
"5710"	0.0769
"5711"	0.1429
"5712"	0.2727
"5715"	0.0833
"5721"	0.2222
"5736"	0.3333
"5743"	0.2222
"5744"	0.2727
"5747"	0.6667
"5799"	0.1429
"5800"	0.1429
"5804"	0.2000
"5805"	0.2000
"5806"	0.3333
"5807"	0.3333
"5808"	0.3333
"5809"	0.2857
"5810"	0.4000
"5811"	0.3333
"5812"	0.1429
"5813"	0.2500
"5815"	0.1429
"5816"	0.0909
"5818"	0.2857
"5830"	0.1333
"5845"	0.2222
"5901"	0.0714
"5902"	0.0769
"5904"	0.0769
"5906"	0.2000
"5907"	0.3333
"5908"	0.3333
"5909"	0.4667
"5910"	0.2000
"5911"	0.2857
"5912"	0.6667
"5913"	0.2857
"5914"	0.3333
"5915"	0.6154
"5916"	0.2857
"5918"	0.0909
"5920"	0.2727
"5948"	0.2727
"5999"	0.1000
"6001"	0.0909
"6007"	0.0667
"6008"	0.2000
"6009"	0.2000
"6010"	0.2857
"6012"	0.3846
"6013"	0.5714
"6014"	0.6000
"6015"	0.6667
"6016"	0.2857
"6017"	0.6000
"6018"	0.5000
"6019"	0.2857
"6027"	0.2000
"6106"	0.0833
"6108"	0.1429
"6109"	0.2000
"6111"	0.2000
"6112"	0.2857
"6115"	0.5714
"6116"	0.6667
"6117"	0.6000
"6118"	0.3333
"6119"	0.3077
"6120"	0.5455
"6121"	0.3077
"6122"	0.3077
"6210"	0.0769
"6213"	0.2000
"6214"	0.0769
"6215"	0.2000
"6216"	0.2857
"6217"	0.3846
"6218"	0.5455
"6219"	0.6667
"6220"	0.6667
"6221"	0.2727
"6222"	0.1429
"6223"	0.2727
"6224"	0.0909
"6230"	0.3000
"6316"	0.2000
"6317"	0.1429
"6318"	0.3077
"6320"	0.1429
"6322"	0.5714
"6323"	0.6667
"6324"	0.6000
"6325"	0.2857
"6326"	0.3000
"6327"	0.0769
"6329"	0.0909
"6413"	0.0714
"6415"	0.0769
"6417"	0.0667
"6418"	0.0769
"6420"	0.0769
"6423"	0.1429
"6424"	0.3333
"6425"	0.6667
"6426"	0.6667
"6427"	0.3333
"6428"	0.3077
"6429"	0.2500
"6430"	0.2500
"6431"	0.2222
"6432"	0.0833
"6515"	0.0714
"6517"	0.0769
"6522"	0.1538
"6523"	0.3077
"6525"	0.3846
"6526"	0.2857
"6527"	0.2727
"6528"	0.1429
"6529"	0.2857
"6530"	0.2500
"6531"	0.2727
"6532"	0.3077
"6535"	0.2500
"6536"	0.3333
"6617"	0.0714
"6619"	0.1429
"6624"	0.1429
"6625"	0.2857
"6627"	0.3846
"6628"	0.2857
"6629"	0.1429
"6630"	0.1429
"6631"	0.2857
"6632"	0.3077
"6633"	0.2857
"6634"	0.3077
"6635"	0.1429
"6636"	0.0909
"6637"	0.2727
"6643"	0.1333
"6718"	0.0909
"6719"	0.0714
"6725"	0.3077
"6726"	0.3077
"6727"	0.3077
"6728"	0.2500
"6729"	0.2000
"6730"	0.2727
"6731"	0.2857
"6732"	0.1429
"6733"	0.2857
"6734"	0.2222
"6735"	0.2857
"6736"	0.6154
"6737"	0.3077
"6738"	0.2857
"6739"	0.0833
"6740"	0.1429
"6741"	0.2857
"6743"	0.2857
"6744"	0.3333
"6745"	0.3000
"6817"	0.1000
"6820"	0.0714
"6823"	0.1429
"6824"	0.0833
"6825"	0.2000
"6826"	0.1429
"6827"	0.1333
"6828"	0.1429
"6829"	0.3333
"6830"	0.3077
"6831"	0.2727
"6832"	0.0909
"6833"	0.3077
"6834"	0.2727
"6835"	0.5455
"6836"	0.2500
"6837"	0.3077
"6838"	0.4000
"6839"	0.2222
"6840"	0.3333
"6841"	0.0769
"6842"	0.2500
"6843"	0.2857
"6844"	0.2222
"6847"	0.2857
"6920"	0.0714
"6923"	0.0714
"6924"	0.1429
"6925"	0.1429
"6926"	0.0714
"6927"	0.0833
"6928"	0.1429
"6929"	0.0909
"6930"	0.1429
"6931"	0.0769
"6932"	0.0833
"6933"	0.0833
"6934"	0.3000
"6935"	0.5000
"6936"	0.4000
"6937"	0.6667
"6938"	0.6000
"6939"	0.2857
"6941"	0.2857
"6944"	0.2857
"6945"	0.2857
"6949"	0.3000
"7025"	0.0714
"7027"	0.1429
"7028"	0.0833
"7029"	0.1429
"7030"	0.2857
"7031"	0.1429
"7032"	0.3077
"7033"	0.2222
"7034"	0.5000
"7035"	0.5556
"7036"	0.5833
"7037"	0.5000
"7038"	0.3077
"7039"	0.3333
"7040"	0.6000
"7043"	0.2857
"7126"	0.2000
"7128"	0.0833
"7129"	0.1538
"7130"	0.2500
"7131"	0.5455
"7133"	0.6000
"7136"	0.5000
"7138"	0.2857
"7140"	0.6667
"7143"	0.6667
"7222"	0.0909
"7223"	0.0833
"7225"	0.0833
"7226"	0.1111
"7229"	0.1000
"7231"	0.3000
"7233"	0.5000
"7236"	0.6000
"7237"	0.6667
"7238"	0.4000
"7239"	0.6667
"7241"	0.4000
"7328"	0.0909
"7330"	0.1250
"7332"	0.2500
"7333"	0.2500
"7334"	0.4000
"7335"	0.5000
"7336"	0.5000
"7337"	0.3333
"7339"	0.6000
"7428"	0.1429
"7429"	0.0833
"7430"	0.1250
"7431"	0.1111
"7432"	0.2727
"7433"	0.2222
"7434"	0.4000
"7435"	0.3333
"7523"	0.1000
"7525"	0.0714
"7530"	0.1250
"7532"	0.1667
"7533"	0.3077
"7535"	0.4000
"7536"	0.4000
"7624"	0.0909
"7626"	0.0667
"7628"	0.0833
"7631"	0.1250
"7633"	0.3077
"7634"	0.2222
"7636"	0.5000
"7726"	0.0667
"7728"	0.0714
"7738"	0.3000
"7823"	0.1000
"7824"	0.1000
"7833"	0.2222
"7837"	0.2727
"7919"	0.0714
"8026"	0.2500
"8033"	0.2222
"8312"	0.1000
"8414"	0.1000
"8607"	0.1000
